restaurant_id,house_no,street_name,[street_name],city_name,[city_name],_,_,_
6720,1125,arnold dr # d,arnold:::dr:::#:::d:::,martinez,martinez:::,_,_,_
6721,309,warmcastle ct,warmcastle:::ct:::,martinez,martinez:::,_,_,_
6722,3250,middlefield rd,middlefield:::rd:::,menlo park,menlo:::park:::,_,_,_
6723,325,sharon park dr,sharon:::park:::dr:::,menlo park,menlo:::park:::,_,_,_
6724,3200,middlefield rd,middlefield:::rd:::,menlo park,menlo:::park:::,_,_,_
6725,1081,el camino real,el:::camino:::real:::,menlo park,menlo:::park:::,_,_,_
6726,3140,alpine rd,alpine:::rd:::,menlo park,menlo:::park:::,_,_,_
6727,3305,middlefield rd,middlefield:::rd:::,menlo park,menlo:::park:::,_,_,_
6728,780,el camino real,el:::camino:::real:::,millbrae,millbrae:::,_,_,_
6729,1625,el camino real,el:::camino:::real:::,millbrae,millbrae:::,_,_,_
6730,1595,el camino real,el:::camino:::real:::,millbrae,millbrae:::,_,_,_
6731,1790,milmont dr,milmont:::dr:::,milpitas,milpitas:::,_,_,_
6732,275,jacklin rd,jacklin:::rd:::,milpitas,milpitas:::,_,_,_
6733,20,n abel st,n:::abel:::st:::,milpitas,milpitas:::,_,_,_
6734,477,e calaveras blvd,e:::calaveras:::blvd:::,milpitas,milpitas:::,_,_,_
6735,107,n milpitas blvd,n:::milpitas:::blvd:::,milpitas,milpitas:::,_,_,_
6736,1466,n milpitas blvd,n:::milpitas:::blvd:::,milpitas,milpitas:::,_,_,_
6737,1362,s. main,s.:::main:::,milpitas,milpitas:::,_,_,_
6738,100,dempsey rd,dempsey:::rd:::,milpitas,milpitas:::,_,_,_
6739,52,s abel st,s:::abel:::st:::,milpitas,milpitas:::,_,_,_
6740,1469,landess ave,landess:::ave:::,milpitas,milpitas:::,_,_,_
6741,556,center st,center:::st:::,moraga,moraga:::,_,_,_
6742,17555,condit rd,condit:::rd:::,morgan hill,morgan:::hill:::,_,_,_
6743,411,vineyard town ctr,vineyard:::town:::ctr:::,morgan hill,morgan:::hill:::,_,_,_
6744,95,e 3rd st,e:::3rd:::st:::,morgan hill,morgan:::hill:::,_,_,_
6745,16490,monterey rd,monterey:::rd:::,morgan hill,morgan:::hill:::,_,_,_
6746,19210,monterey rd,monterey:::rd:::,morgan hill,morgan:::hill:::,_,_,_
6747,15840,monterey rd,monterey:::rd:::,morgan hill,morgan:::hill:::,_,_,_
6748,unknown,unknown:::,unknown,unknown:::,_,_,_
6749,2500,w el camino real # b,w:::el:::camino:::real:::#:::b:::,mountain view,mountain:::view:::,_,_,_
6750,1477,plymouth st,plymouth:::st:::,mountain view,mountain:::view:::,_,_,_
6751,166,oak st,oak:::st:::,mountain view,mountain:::view:::,_,_,_
6752,1407,w el camino real,w:::el:::camino:::real:::,mountain view,mountain:::view:::,_,_,_
6753,971,san antonio rd,san:::antonio:::rd:::,mountain view,mountain:::view:::,_,_,_
6754,1005,n. shoreline blvd.,n.:::shoreline:::blvd.:::,mountain view,mountain:::view:::,_,_,_
6755,1929,latham st,latham:::st:::,mountain view,mountain:::view:::,_,_,_
6756,2078,old middlefield rd,old:::middlefield:::rd:::,mountain view,mountain:::view:::,_,_,_
6757,650,castro st.,castro:::st.:::,mountain view,mountain:::view:::,_,_,_
6758,2058,old middlefield way,old:::middlefield:::way:::,mountain view,mountain:::view:::,_,_,_
6759,825,e el camino real,e:::el:::camino:::real:::,mountain view,mountain:::view:::,_,_,_
6760,1620,central ave,central:::ave:::,napa,napa:::,_,_,_
6761,1520,silverado trl,silverado:::trl:::,napa,napa:::,_,_,_
6762,1139,lincoln ave,lincoln:::ave:::,napa,napa:::,_,_,_
6763,5091,saint helena hwy,saint:::helena:::hwy:::,napa,napa:::,_,_,_
6764,807,main st,main:::st:::,napa,napa:::,_,_,_
6765,3069,jefferson st,jefferson:::st:::,napa,napa:::,_,_,_
6766,1122,1st st # a,1st:::st:::#:::a:::,napa,napa:::,_,_,_
6767,2053,wilkins ave apt 45,wilkins:::ave:::apt:::45:::,napa,napa:::,_,_,_
6768,1214,main st,main:::st:::,napa,napa:::,_,_,_
6769,36601,newark blvd # 17,newark:::blvd:::#:::17:::,newark,newark:::,_,_,_
6770,7383,thornton ave,thornton:::ave:::,newark,newark:::,_,_,_
6771,5605,mowry school rd,mowry:::school:::rd:::,newark,newark:::,_,_,_
6772,3100,newpark mall,newpark:::mall:::,newark,newark:::,_,_,_
6773,5409,central ave ste 15,central:::ave:::ste:::15:::,newark,newark:::,_,_,_
6774,7163,rich ave,rich:::ave:::,newark,newark:::,_,_,_
6775,2075,newpark mall,newpark:::mall:::,newark,newark:::,_,_,_
6776,35232,newark blvd,newark:::blvd:::,newark,newark:::,_,_,_
6777,36782,cedar blvd,cedar:::blvd:::,newark,newark:::,_,_,_
6778,4070,piedmont ave,piedmont:::ave:::,oakland,oakland:::,_,_,_
6779,3256,lakeshore ave,lakeshore:::ave:::,oakland,oakland:::,_,_,_
6780,5359,college ave,college:::ave:::,oakland,oakland:::,_,_,_
6781,2505,market st,market:::st:::,oakland,oakland:::,_,_,_
6782,5525,college ave,college:::ave:::,oakland,oakland:::,_,_,_
6783,1910,park blvd,park:::blvd:::,oakland,oakland:::,_,_,_
6784,320,17th st,17th:::st:::,oakland,oakland:::,_,_,_
6785,2820,mountain blvd,mountain:::blvd:::,oakland,oakland:::,_,_,_
6786,3805,foothill blvd,foothill:::blvd:::,oakland,oakland:::,_,_,_
6787,925,high st,high:::st:::,oakland,oakland:::,_,_,_
6788,4293,piedmont ave,piedmont:::ave:::,oakland,oakland:::,_,_,_
6789,326,23rd st,23rd:::st:::,oakland,oakland:::,_,_,_
6790,2808,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6791,3842,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6792,1615,clay st,clay:::st:::,oakland,oakland:::,_,_,_
6793,3646,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6794,4032,foothill blvd,foothill:::blvd:::,oakland,oakland:::,_,_,_
6795,1244,high st,high:::st:::,oakland,oakland:::,_,_,_
6796,3030,bona st,bona:::st:::,oakland,oakland:::,_,_,_
6797,2298,san pablo ave,san:::pablo:::ave:::,oakland,oakland:::,_,_,_
6798,67,jack london sq,jack:::london:::sq:::,oakland,oakland:::,_,_,_
6799,5478,college ave,college:::ave:::,oakland,oakland:::,_,_,_
6800,5295,college ave # a,college:::ave:::#:::a:::,oakland,oakland:::,_,_,_
6801,1721,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6802,1416,fruitvale ave,fruitvale:::ave:::,oakland,oakland:::,_,_,_
6803,1734,webster st,webster:::st:::,oakland,oakland:::,_,_,_
6804,582,7th st,7th:::st:::,oakland,oakland:::,_,_,_
6805,1462,high st,high:::st:::,oakland,oakland:::,_,_,_
6806,1457,fruitvale ave,fruitvale:::ave:::,oakland,oakland:::,_,_,_
6807,6245,baker st,baker:::st:::,oakland,oakland:::,_,_,_
6808,4010,macarthur blvd,macarthur:::blvd:::,oakland,oakland:::,_,_,_
6809,3930,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6810,3801,e 12th st,e:::12th:::st:::,oakland,oakland:::,_,_,_
6811,3618,patterson ave,patterson:::ave:::,oakland,oakland:::,_,_,_
6812,3220,wisconsin st,wisconsin:::st:::,oakland,oakland:::,_,_,_
6813,4390,telegraph ave # g,telegraph:::ave:::#:::g:::,oakland,oakland:::,_,_,_
6814,1616,webster st,webster:::st:::,oakland,oakland:::,_,_,_
6815,2635,san pablo ave,san:::pablo:::ave:::,oakland,oakland:::,_,_,_
6816,1430,47th ave,47th:::ave:::,oakland,oakland:::,_,_,_
6817,1449,fruitvale ave,fruitvale:::ave:::,oakland,oakland:::,_,_,_
6818,2331,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6819,3925,lyon ave,lyon:::ave:::,oakland,oakland:::,_,_,_
6820,2815,e 23rd st,e:::23rd:::st:::,oakland,oakland:::,_,_,_
6821,2001,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6822,701,clay st,clay:::st:::,oakland,oakland:::,_,_,_
6823,3930,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6824,1001,fruitvale ave,fruitvale:::ave:::,oakland,oakland:::,_,_,_
6825,1967,telegraph ave # 71,telegraph:::ave:::#:::71:::,oakland,oakland:::,_,_,_
6826,5927,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6827,4911,telegraph ave,telegraph:::ave:::,oakland,oakland:::,_,_,_
6828,2818,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6829,1231,40th ave,40th:::ave:::,oakland,oakland:::,_,_,_
6830,4021,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6831,3433,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6832,2630,foothill blvd,foothill:::blvd:::,oakland,oakland:::,_,_,_
6833,2105,macarthur blvd,macarthur:::blvd:::,oakland,oakland:::,_,_,_
6834,7001,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6835,4493,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6836,3661,foothill blvd,foothill:::blvd:::,oakland,oakland:::,_,_,_
6837,412,15th st,15th:::st:::,oakland,oakland:::,_,_,_
6838,1616,webster st,webster:::st:::,oakland,oakland:::,_,_,_
6839,1308,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
6840,1,orinda way,orinda:::way:::,orinda,orinda:::,_,_,_
6841,15,moraga way,moraga:::way:::,orinda,orinda:::,_,_,_
6842,50,eureka sq,eureka:::sq:::,pacifica,pacifica:::,_,_,_
6843,1710,francisco blvd,francisco:::blvd:::,pacifica,pacifica:::,_,_,_
6844,540,vista mar ave,vista:::mar:::ave:::,pacifica,pacifica:::,_,_,_
6845,145,rockaway beach ave,rockaway:::beach:::ave:::,pacifica,pacifica:::,_,_,_
6846,611,linda mar blvd,linda:::mar:::blvd:::,pacifica,pacifica:::,_,_,_
6847,209,university ave,university:::ave:::,palo alto,palo:::alto:::,_,_,_
6848,3877,el camino real,el:::camino:::real:::,palo alto,palo:::alto:::,_,_,_
6849,408,california ave,california:::ave:::,palo alto,palo:::alto:::,_,_,_
6850,543,emerson blvd.,emerson:::blvd.:::,palo alto,palo:::alto:::,_,_,_
6851,4125,el camino way,el:::camino:::way:::,palo alto,palo:::alto:::,_,_,_
6852,244,stanford shopping ctr,stanford:::shopping:::ctr:::,palo alto,palo:::alto:::,_,_,_
6853,1150,oakland ave,oakland:::ave:::,piedmont,piedmont:::,_,_,_
6854,624,san pablo ave,san:::pablo:::ave:::,pinole,pinole:::,_,_,_
6855,2860,pinole valley rd ste c,pinole:::valley:::rd:::ste:::c:::,pinole,pinole:::,_,_,_
6856,2870,pinole valley rd,pinole:::valley:::rd:::,pinole,pinole:::,_,_,_
6857,31,alves ln,alves:::ln:::,pittsburg,pittsburg:::,_,_,_
6858,1335,buchanan rd,buchanan:::rd:::,pittsburg,pittsburg:::,_,_,_
6859,950,west st,west:::st:::,pittsburg,pittsburg:::,_,_,_
6860,2447,willow pass rd,willow:::pass:::rd:::,pittsburg,pittsburg:::,_,_,_
6861,2311,loveridge rd,loveridge:::rd:::,pittsburg,pittsburg:::,_,_,_
6862,1411,e leland rd,e:::leland:::rd:::,pittsburg,pittsburg:::,_,_,_
6863,4353,oakdale pl,oakdale:::pl:::,pittsburg,pittsburg:::,_,_,_
6864,295,e 10th st,e:::10th:::st:::,pittsburg,pittsburg:::,_,_,_
6865,295,w 10th st,w:::10th:::st:::,pittsburg,pittsburg:::,_,_,_
6866,2175,railroad,railroad:::,pittsburg,pittsburg:::,_,_,_
6867,999,contra costa blvd,contra:::costa:::blvd:::,pleasant hill,pleasant:::hill:::,_,_,_
6868,650,ellinwood way,ellinwood:::way:::,pleasant hill,pleasant:::hill:::,_,_,_
6869,40,golf club rd,golf:::club:::rd:::,pleasant hill,pleasant:::hill:::,_,_,_
6870,2101,contra costa blvd,contra:::costa:::blvd:::,pleasant hill,pleasant:::hill:::,_,_,_
6871,508,contra costa blvd ste q,contra:::costa:::blvd:::ste:::q:::,pleasant hill,pleasant:::hill:::,_,_,_
6872,435,main st,main:::st:::,pleasanton,pleasanton:::,_,_,_
6873,5877,owens dr,owens:::dr:::,pleasanton,pleasanton:::,_,_,_
6874,5321,hopyard rd,hopyard:::rd:::,pleasanton,pleasanton:::,_,_,_
6875,625,main st,main:::st:::,pleasanton,pleasanton:::,_,_,_
6876,6690,koll center pky,koll:::center:::pky:::,pleasanton,pleasanton:::,_,_,_
6877,5870,stoneridge mall rd ste 200,stoneridge:::mall:::rd:::ste:::200:::,pleasanton,pleasanton:::,_,_,_
6878,929,main st # b,main:::st:::#:::b:::,pleasanton,pleasanton:::,_,_,_
6879,2042,broadway,broadway:::,redwood city,redwood:::city:::,_,_,_
6880,2907,el camino real,el:::camino:::real:::,redwood city,redwood:::city:::,_,_,_
6881,820,veterans blvd,veterans:::blvd:::,redwood city,redwood:::city:::,_,_,_
6882,3726,florence st,florence:::st:::,redwood city,redwood:::city:::,_,_,_
6883,512,woodside rd,woodside:::rd:::,redwood city,redwood:::city:::,_,_,_
6884,895,2nd ave,2nd:::ave:::,redwood city,redwood:::city:::,_,_,_
6885,1475,broadway,broadway:::,redwood city,redwood:::city:::,_,_,_
6886,143,redwood ave # 1,redwood:::ave:::#:::1:::,redwood city,redwood:::city:::,_,_,_
6887,828,5th ave,5th:::ave:::,redwood city,redwood:::city:::,_,_,_
6888,2053,broadway,broadway:::,redwood city,redwood:::city:::,_,_,_
6889,2601,middlefield rd,middlefield:::rd:::,redwood city,redwood:::city:::,_,_,_
6890,3203,oak knoll dr,oak:::knoll:::dr:::,redwood city,redwood:::city:::,_,_,_
6891,500,douglas ave,douglas:::ave:::,redwood city,redwood:::city:::,_,_,_
6892,1615,hudson st apt 1,hudson:::st:::apt:::1:::,redwood city,redwood:::city:::,_,_,_
6893,camino,camino:::,redwood city,redwood:::city:::,_,_,_
6894,2627,el camino real,el:::camino:::real:::,redwood city,redwood:::city:::,_,_,_
6895,3102,middlefield rd,middlefield:::rd:::,redwood city,redwood:::city:::,_,_,_
6896,3432,bay rd,bay:::rd:::,redwood city,redwood:::city:::,_,_,_
6897,957,7th ave,7th:::ave:::,redwood city,redwood:::city:::,_,_,_
6898,550,dimm st,dimm:::st:::,richmond,richmond:::,_,_,_
6899,201,tweksbury ave.,tweksbury:::ave.:::,richmond,richmond:::,_,_,_
6900,2626,mcbryde ave,mcbryde:::ave:::,richmond,richmond:::,_,_,_
6901,910,23rd st,23rd:::st:::,richmond,richmond:::,_,_,_
6902,6332,jerilynn ave,jerilynn:::ave:::,richmond,richmond:::,_,_,_
6903,12955,san pablo ave,san:::pablo:::ave:::,richmond,richmond:::,_,_,_
6904,12020,san pablo ave,san:::pablo:::ave:::,richmond,richmond:::,_,_,_
6905,2409,macdonald ave,macdonald:::ave:::,richmond,richmond:::,_,_,_
6906,250,23rd st,23rd:::st:::,richmond,richmond:::,_,_,_
6907,12345,san pablo ave,san:::pablo:::ave:::,richmond,richmond:::,_,_,_
6908,909,8th st,8th:::st:::,richmond,richmond:::,_,_,_
6909,133,main st,main:::st:::,rio vista,rio:::vista:::,_,_,_
6910,646,state highway 12,state:::highway:::12:::,rio vista,rio:::vista:::,_,_,_
6911,206,grand ave,grand:::ave:::,south san francisco,south:::san:::francisco:::,_,_,_
6912,1158,mission rd,mission:::rd:::,south san francisco,south:::san:::francisco:::,_,_,_
6913,909,antoinette ln,antoinette:::ln:::,south san francisco,south:::san:::francisco:::,_,_,_
6914,141,hickey blvd,hickey:::blvd:::,south san francisco,south:::san:::francisco:::,_,_,_
6915,435,el camino real,el:::camino:::real:::,south san francisco,south:::san:::francisco:::,_,_,_
6916,231,lux ave,lux:::ave:::,south san francisco,south:::san:::francisco:::,_,_,_
6917,205,grand ave,grand:::ave:::,south san francisco,south:::san:::francisco:::,_,_,_
6918,223,grand ave,grand:::ave:::,south san francisco,south:::san:::francisco:::,_,_,_
6919,319,baden ave,baden:::ave:::,south san francisco,south:::san:::francisco:::,_,_,_
6920,1205,main st,main:::st:::,saint helena,saint:::helena:::,_,_,_
6921,1202,el camino real,el:::camino:::real:::,san bruno,san:::bruno:::,_,_,_
6922,201,el camino real,el:::camino:::real:::,san bruno,san:::bruno:::,_,_,_
6923,404,san bruno ave w,san:::bruno:::ave:::w:::,san bruno,san:::bruno:::,_,_,_
6924,1037,laurel st,laurel:::st:::,san carlos,san:::carlos:::,_,_,_
6925,660,laurel st,laurel:::st:::,san carlos,san:::carlos:::,_,_,_
6926,4077,18th,18th:::,san francisco,san:::francisco:::,_,_,_
6927,325,minna,minna:::,san francisco,san:::francisco:::,_,_,_
6928,1100,van ness ave. (at geary),van:::ness:::ave.:::(at:::geary):::,san francisco,san:::francisco:::,_,_,_
6929,1240,noriega,noriega:::,san francisco,san:::francisco:::,_,_,_
6930,2455,noriega,noriega:::,san francisco,san:::francisco:::,_,_,_
6931,4019,judah,judah:::,san francisco,san:::francisco:::,_,_,_
6932,3248,18th,18th:::,san francisco,san:::francisco:::,_,_,_
6933,150,4th,4th:::,san francisco,san:::francisco:::,_,_,_
6934,2,embarcadero center,embarcadero:::center:::,san francisco,san:::francisco:::,_,_,_
6935,900,north point,north:::point:::,san francisco,san:::francisco:::,_,_,_
6936,88,cyril magnin,cyril:::magnin:::,san francisco,san:::francisco:::,_,_,_
6937,488,haight,haight:::,san francisco,san:::francisco:::,_,_,_
6938,225,11th,11th:::,san francisco,san:::francisco:::,_,_,_
6939,3274,24th,24th:::,san francisco,san:::francisco:::,_,_,_
6940,50,west portal avenue,west:::portal:::avenue:::,san francisco,san:::francisco:::,_,_,_
6941,1541,taraval,taraval:::,san francisco,san:::francisco:::,_,_,_
6942,598,valencia,valencia:::,san francisco,san:::francisco:::,_,_,_
6943,2036,lombard,lombard:::,san francisco,san:::francisco:::,_,_,_
6944,3006,buchanan,buchanan:::,san francisco,san:::francisco:::,_,_,_
6945,2219,filbert,filbert:::,san francisco,san:::francisco:::,_,_,_
6946,2531,san bruno avenue,san:::bruno:::avenue:::,san francisco,san:::francisco:::,_,_,_
6947,2298,fillmore,fillmore:::,san francisco,san:::francisco:::,_,_,_
6948,901,valencia,valencia:::,san francisco,san:::francisco:::,_,_,_
6949,2889,mission,mission:::,san francisco,san:::francisco:::,_,_,_
6950,4591,mission,mission:::,san francisco,san:::francisco:::,_,_,_
6951,2801,leavenworth,leavenworth:::,san francisco,san:::francisco:::,_,_,_
6952,2247,market,market:::,san francisco,san:::francisco:::,_,_,_
6953,398,7th,7th:::,san francisco,san:::francisco:::,_,_,_
6954,901,south van ness avenue,south:::van:::ness:::avenue:::,san francisco,san:::francisco:::,_,_,_
6955,653,commercial,commercial:::,san francisco,san:::francisco:::,_,_,_
6956,1166,geneva avenue,geneva:::avenue:::,san francisco,san:::francisco:::,_,_,_
6957,4238,18th,18th:::,san francisco,san:::francisco:::,_,_,_
6958,3409,24th,24th:::,san francisco,san:::francisco:::,_,_,_
6959,3071,16th,16th:::,san francisco,san:::francisco:::,_,_,_
6960,546,valencia,valencia:::,san francisco,san:::francisco:::,_,_,_
6961,943,columbus avenue,columbus:::avenue:::,san francisco,san:::francisco:::,_,_,_
6962,2817,24th,24th:::,san francisco,san:::francisco:::,_,_,_
6963,3251,20th avenue,20th:::avenue:::,san francisco,san:::francisco:::,_,_,_
6964,1,market plaza,market:::plaza:::,san francisco,san:::francisco:::,_,_,_
6965,969,sutter,sutter:::,san francisco,san:::francisco:::,_,_,_
6966,3306,mission,mission:::,san francisco,san:::francisco:::,_,_,_
6967,305,turk,turk:::,san francisco,san:::francisco:::,_,_,_
6968,2830,mission,mission:::,san francisco,san:::francisco:::,_,_,_
6969,2198,folsom,folsom:::,san francisco,san:::francisco:::,_,_,_
6970,19,avenue & clement,avenue:::&:::clement:::,san francisco,san:::francisco:::,_,_,_
6971,2141,polk,polk:::,san francisco,san:::francisco:::,_,_,_
6972,470,s 10th st,s:::10th:::st:::,san jose,san:::jose:::,_,_,_
6973,2270,monterey hwy,monterey:::hwy:::,san jose,san:::jose:::,_,_,_
6974,22,n jackson ave,n:::jackson:::ave:::,san jose,san:::jose:::,_,_,_
6975,4750,almaden expy,almaden:::expy:::,san jose,san:::jose:::,_,_,_
6976,200,s 1st st,s:::1st:::st:::,san jose,san:::jose:::,_,_,_
6977,5305,almaden expy,almaden:::expy:::,san jose,san:::jose:::,_,_,_
6978,550,s winchester blvd,s:::winchester:::blvd:::,san jose,san:::jose:::,_,_,_
6979,1056,leigh ave,leigh:::ave:::,san jose,san:::jose:::,_,_,_
6980,721,willow st,willow:::st:::,san jose,san:::jose:::,_,_,_
6981,721,willow st,willow:::st:::,san jose,san:::jose:::,_,_,_
6982,1142,saratoga ave,saratoga:::ave:::,san jose,san:::jose:::,_,_,_
6983,806,sylvandale ave,sylvandale:::ave:::,san jose,san:::jose:::,_,_,_
6984,1948,alum rock ave,alum:::rock:::ave:::,san jose,san:::jose:::,_,_,_
6985,1101,fleming ave,fleming:::ave:::,san jose,san:::jose:::,_,_,_
6986,375,saratoga ave # e,saratoga:::ave:::#:::e:::,san jose,san:::jose:::,_,_,_
6987,2651,senter rd,senter:::rd:::,san jose,san:::jose:::,_,_,_
6988,1102,bird ave,bird:::ave:::,san jose,san:::jose:::,_,_,_
6989,3919,cherry ave,cherry:::ave:::,san jose,san:::jose:::,_,_,_
6990,503,w san carlos st,w:::san:::carlos:::st:::,san jose,san:::jose:::,_,_,_
6991,235,e julian st,e:::julian:::st:::,san jose,san:::jose:::,_,_,_
6992,1709,tully rd,tully:::rd:::,san jose,san:::jose:::,_,_,_
6993,233,s white rd # j,s:::white:::rd:::#:::j:::,san jose,san:::jose:::,_,_,_
6994,555,mill pond dr,mill:::pond:::dr:::,san jose,san:::jose:::,_,_,_
6995,1730,story rd,story:::rd:::,san jose,san:::jose:::,_,_,_
6996,1495,the alameda,the:::alameda:::,san jose,san:::jose:::,_,_,_
6997,1336,saratoga ave,saratoga:::ave:::,san jose,san:::jose:::,_,_,_
6998,1495,the alameda,the:::alameda:::,san jose,san:::jose:::,_,_,_
6999,1905,baker pl,baker:::pl:::,san jose,san:::jose:::,_,_,_
7000,42,laumer ave,laumer:::ave:::,san jose,san:::jose:::,_,_,_
7001,1100,n 1st st # e,n:::1st:::st:::#:::e:::,san jose,san:::jose:::,_,_,_
7002,3975,senter rd # 108,senter:::rd:::#:::108:::,san jose,san:::jose:::,_,_,_
7003,1805,alum rock ave,alum:::rock:::ave:::,san jose,san:::jose:::,_,_,_
7004,15,s 1st st,s:::1st:::st:::,san jose,san:::jose:::,_,_,_
7005,2100,story rd # c,story:::rd:::#:::c:::,san jose,san:::jose:::,_,_,_
7006,5587,snell ave,snell:::ave:::,san jose,san:::jose:::,_,_,_
7007,384,n capitol ave,n:::capitol:::ave:::,san jose,san:::jose:::,_,_,_
7008,1616,almaden rd,almaden:::rd:::,san jose,san:::jose:::,_,_,_
7009,1415,foxworthy ave,foxworthy:::ave:::,san jose,san:::jose:::,_,_,_
7010,1610,e capitol expy,e:::capitol:::expy:::,san jose,san:::jose:::,_,_,_
7011,1415,foxworthy ave,foxworthy:::ave:::,san jose,san:::jose:::,_,_,_
7012,1954,alum rock ave,alum:::rock:::ave:::,san jose,san:::jose:::,_,_,_
7013,1925,alum rock ave # c,alum:::rock:::ave:::#:::c:::,san jose,san:::jose:::,_,_,_
7014,1460,park ave,park:::ave:::,san jose,san:::jose:::,_,_,_
7015,855,n 13th st,n:::13th:::st:::,san jose,san:::jose:::,_,_,_
7016,131,w santa clara st,w:::santa:::clara:::st:::,san jose,san:::jose:::,_,_,_
7017,2980,stevens ln blv 1002,stevens:::ln:::blv:::1002:::,san jose,san:::jose:::,_,_,_
7018,311,n capitol ave # b,n:::capitol:::ave:::#:::b:::,san jose,san:::jose:::,_,_,_
7019,1148,e william st,e:::william:::st:::,san jose,san:::jose:::,_,_,_
7020,463,blossom hill rd,blossom:::hill:::rd:::,san jose,san:::jose:::,_,_,_
7021,2928,alum rock ave,alum:::rock:::ave:::,san jose,san:::jose:::,_,_,_
7022,85,s 2nd st,s:::2nd:::st:::,san jose,san:::jose:::,_,_,_
7023,798,e santa clara st,e:::santa:::clara:::st:::,san jose,san:::jose:::,_,_,_
7024,476,s 10th st,s:::10th:::st:::,san jose,san:::jose:::,_,_,_
7025,1095,s white rd,s:::white:::rd:::,san jose,san:::jose:::,_,_,_
7026,1462,s winchester blvd,s:::winchester:::blvd:::,san jose,san:::jose:::,_,_,_
7027,400,s bascom ave,s:::bascom:::ave:::,san jose,san:::jose:::,_,_,_
7028,6469,almaden expy,almaden:::expy:::,san jose,san:::jose:::,_,_,_
7029,454,keyes st,keyes:::st:::,san jose,san:::jose:::,_,_,_
7030,461,blossom hill rd,blossom:::hill:::rd:::,san jose,san:::jose:::,_,_,_
7031,2055,camden ave,camden:::ave:::,san jose,san:::jose:::,_,_,_
7032,782,n 13th st,n:::13th:::st:::,san jose,san:::jose:::,_,_,_
7033,2148,story rd # b,story:::rd:::#:::b:::,san jose,san:::jose:::,_,_,_
7034,1896,curtner ave # b,curtner:::ave:::#:::b:::,san jose,san:::jose:::,_,_,_
7035,1729,mckee rd,mckee:::rd:::,san jose,san:::jose:::,_,_,_
7036,3161,senter rd # c,senter:::rd:::#:::c:::,san jose,san:::jose:::,_,_,_
7037,330,s 3rd st,s:::3rd:::st:::,san jose,san:::jose:::,_,_,_
7038,844,s winchester blvd,s:::winchester:::blvd:::,san jose,san:::jose:::,_,_,_
7039,399,s 24th st,s:::24th:::st:::,san jose,san:::jose:::,_,_,_
7040,1130,lucretia ave,lucretia:::ave:::,san jose,san:::jose:::,_,_,_
7041,2616,union ave,union:::ave:::,san jose,san:::jose:::,_,_,_
7042,291,n 4th st,n:::4th:::st:::,san jose,san:::jose:::,_,_,_
7043,2530,berryessa rd ste 417,berryessa:::rd:::ste:::417:::,san jose,san:::jose:::,_,_,_
7044,71,e san fernando st,e:::san:::fernando:::st:::,san jose,san:::jose:::,_,_,_
7045,163,w alma ave,w:::alma:::ave:::,san jose,san:::jose:::,_,_,_
7046,108,race st,race:::st:::,san jose,san:::jose:::,_,_,_
7047,3327,san felipe rd,san:::felipe:::rd:::,san jose,san:::jose:::,_,_,_
7048,2559,n 1st st,n:::1st:::st:::,san jose,san:::jose:::,_,_,_
7049,unknown,unknown:::,unknown,unknown:::,_,_,_
7050,16496,e 14th st,e:::14th:::st:::,san leandro,san:::leandro:::,_,_,_
7051,140,greenhouse mktpl,greenhouse:::mktpl:::,san leandro,san:::leandro:::,_,_,_
7052,14393,washington ave ste d,washington:::ave:::ste:::d:::,san leandro,san:::leandro:::,_,_,_
7053,312,bay fair mall,bay:::fair:::mall:::,san leandro,san:::leandro:::,_,_,_
7054,129,w joaquin ave,w:::joaquin:::ave:::,san leandro,san:::leandro:::,_,_,_
7055,13515,e 14th st,e:::14th:::st:::,san leandro,san:::leandro:::,_,_,_
7056,1568,wayne ave,wayne:::ave:::,san leandro,san:::leandro:::,_,_,_
7057,300,w estudillo ave,w:::estudillo:::ave:::,san leandro,san:::leandro:::,_,_,_
7058,1240,kentwood ln apt 915,kentwood:::ln:::apt:::915:::,san leandro,san:::leandro:::,_,_,_
7059,2014,marina blvd,marina:::blvd:::,san leandro,san:::leandro:::,_,_,_
7060,2144,marina blvd,marina:::blvd:::,san leandro,san:::leandro:::,_,_,_
7061,15294,liberty st,liberty:::st:::,san leandro,san:::leandro:::,_,_,_
7062,15508,e 14th st,e:::14th:::st:::,san leandro,san:::leandro:::,_,_,_
